header
1	[ 9.1081271e-03  1.4183125e-02 -6.2680905e-05]
2	[ 9.1200471e-03  1.3959571e-02 -3.8476555e-05]
3	[ 9.1096498e-03  1.3735515e-02 -2.7320575e-05]
4	[ 9.1177700e-03  1.3517859e-02 -1.3675342e-05]
5	[ 9.1141658e-03  1.3302968e-02 -1.0528085e-05]
6	[ 9.1173444e-03  1.3089251e-02 -2.9014172e-06]
7	[ 9.1183791e-03  1.2876905e-02 -1.8032317e-06]
8	[9.1179181e-03 1.2664678e-02 1.0565212e-06]
9	[9.1205882e-03 1.2453117e-02 1.9390575e-06]
10	[9.1184014e-03 1.2241353e-02 2.4076467e-06]
11	[9.1214729e-03 1.2030046e-02 3.4592333e-06]
12	[9.1187125e-03 1.1817579e-02 2.9069945e-06]
13	[9.1217021e-03 1.1605497e-02 4.1555268e-06]
14	[9.1189351e-03 1.1393038e-02 3.2118369e-06]
15	[9.1215931e-03 1.1180943e-02 4.6091309e-06]
16	[9.1191251e-03 1.0968488e-02 3.5841044e-06]
17	[9.1213500e-03 1.0756370e-02 5.0335284e-06]
18	[9.1193011e-03 1.0543931e-02 4.0812110e-06]
19	[9.1210818e-03 1.0331795e-02 5.4965194e-06]
20	[9.1194697e-03 1.0119377e-02 4.6925916e-06]
21	[9.1208452e-03 9.9072177e-03 6.0179605e-06]
22	[9.119632e-03 9.694812e-03 5.394371e-06]
23	[9.1206701e-03 9.4826128e-03 6.6041293e-06]
24	[9.119797e-03 9.270196e-03 6.167371e-06]
25	[9.120573e-03 9.057932e-03 7.258135e-06]
26	[9.1199772e-03 8.8454681e-03 7.0000274e-06]
27	[9.120566e-03 8.633098e-03 7.982134e-06]
28	[9.120193e-03 8.420539e-03 7.886643e-06]
29	[9.120660e-03 8.208011e-03 8.777259e-06]
30	[9.120465e-03 7.995297e-03 8.824836e-06]
31	[9.120866e-03 7.782546e-03 9.643133e-06]
32	[9.120816e-03 7.569602e-03 9.813401e-06]
33	[9.1211963e-03 7.3565482e-03 1.0577489e-05]
34	[9.1212699e-03 7.1432875e-03 1.0850690e-05]
35	[9.1216676e-03 6.9298386e-03 1.1575800e-05]
36	[9.1218492e-03 6.7161587e-03 1.1933428e-05]
37	[9.1222944e-03 6.5022074e-03 1.2631007e-05]
38	[9.1225775e-03 6.2879925e-03 1.3055842e-05]
