header
1	[ 0.08212157  0.12787631 -0.00056413]
2	[ 0.08222885  0.1258606  -0.00034629]
3	[ 0.08213528  0.12384037 -0.00024589]
4	[ 0.08220837  0.12187774 -0.00012308]
5	[ 8.2175925e-02  1.1993999e-01 -9.4752766e-05]
6	[ 8.2204528e-02  1.1801280e-01 -2.6112755e-05]
7	[ 8.2213841e-02  1.1609796e-01 -1.6229085e-05]
8	[8.22096989e-02 1.14184186e-01 9.50869071e-06]
9	[8.2233727e-02 1.1227641e-01 1.7451517e-05]
10	[8.22140500e-02 1.10366814e-01 2.16688186e-05]
11	[8.2241692e-02 1.0846132e-01 3.1133099e-05]
12	[8.2216851e-02 1.0654537e-01 2.6162950e-05]
13	[8.2243755e-02 1.0463289e-01 3.7399739e-05]
14	[8.2218856e-02 1.0271701e-01 2.8906534e-05]
15	[8.2242772e-02 1.0080442e-01 4.1482181e-05]
16	[8.2220554e-02 9.8888569e-02 3.2256939e-05]
17	[8.2240589e-02 9.6975774e-02 4.5301753e-05]
18	[8.222215e-02 9.506009e-02 3.673090e-05]
19	[8.2238168e-02 9.3147106e-02 4.9468676e-05]
20	[8.2223661e-02 9.1231607e-02 4.2233325e-05]
21	[8.2236037e-02 8.9318424e-02 5.4161643e-05]
22	[8.2225122e-02 8.7403029e-02 4.8549336e-05]
23	[8.2234465e-02 8.5489504e-02 5.9437167e-05]
24	[8.2226597e-02 8.3574004e-02 5.5506338e-05]
25	[8.223359e-02 8.165988e-02 6.532322e-05]
26	[8.222823e-02 7.974397e-02 6.300025e-05]
27	[8.2233526e-02 7.7828892e-02 7.1839211e-05]
28	[8.223017e-02 7.591212e-02 7.097979e-05]
29	[8.2234375e-02 7.3995627e-02 7.8995326e-05]
30	[8.2232617e-02 7.2077461e-02 7.9423524e-05]
31	[8.223622e-02 7.015895e-02 8.678820e-05]
32	[8.2235783e-02 6.8238713e-02 8.8320616e-05]
33	[8.2239203e-02 6.6317484e-02 9.5197400e-05]
34	[8.2239866e-02 6.4394400e-02 9.7656215e-05]
35	[0.08224344 0.06246961 0.00010418]
36	[0.08224508 0.06054275 0.0001074 ]
37	[0.08224908 0.05861345 0.00011368]
38	[0.08225163 0.05668177 0.0001175 ]
39	[0.08225627 0.05474687 0.0001236 ]
40	[0.08225971 0.05280922 0.00012788]
41	[0.08226517 0.05086751 0.00013382]
42	[0.08226948 0.04892262 0.00013842]
43	[0.08227589 0.04697281 0.0001442 ]
44	[0.08228108 0.04501932 0.00014898]
45	[0.08228855 0.04306003 0.00015456]
46	[0.08229463 0.04109651 0.00015938]
47	[0.08230322 0.03912631 0.00016469]
48	[0.08231017 0.03715129 0.0001694 ]
49	[0.08231992 0.03516876 0.00017434]
50	[0.08232771 0.03318078 0.0001788 ]
51	[0.0823386  0.03118451 0.00018325]
52	[0.0823472  0.02918216 0.00018727]
53	[0.0823592  0.02717086 0.00019107]
54	[0.08236852 0.02515286 0.00019447]
55	[0.08238155 0.02312539 0.00019738]
56	[0.08239152 0.02109068 0.00019982]
57	[0.08240544 0.01904617 0.00020166]
58	[0.08241591 0.0169941  0.00020239]
59	[0.0824303  0.01493221 0.00020201]
60	[0.08244032 0.01286182 0.0002054 ]
61	[0.08245432 0.0107811  0.00021393]
62	[0.0824645  0.00869168 0.00021952]
63	[0.08247925 0.00658395 0.00021471]
64	[0.08248952 0.00446623 0.0002069 ]
65	[0.08250415 0.00233874 0.00020343]
66	[0.08251462 0.00020245 0.00020335]
67	[ 0.0825292  -0.00194264  0.00020192]
68	[ 0.08253922 -0.00409686  0.00019989]
69	[ 0.08255304 -0.00625952  0.00019701]
70	[ 0.08256249 -0.00843123  0.00019411]
71	[ 0.08257539 -0.0106107   0.00019031]
72	[ 0.08258417 -0.01279895  0.00018667]
73	[ 0.082596  -0.0149942  0.0001822]
74	[ 0.0826041  -0.01719781  0.00017801]
75	[ 0.08261474 -0.0194076   0.00017306]
76	[ 0.08262213 -0.02162522  0.00016846]
77	[ 0.0826315  -0.02384823  0.00016316]
78	[ 0.08263822 -0.02607842  0.00015831]
79	[ 0.08264624 -0.02831324  0.00015278]
80	[ 0.08265234 -0.03055453  0.0001478 ]
81	[ 0.08265898 -0.03279977  0.00014214]
82	[ 0.08266454 -0.0350507   0.00013716]
83	[ 0.08266981 -0.03730498  0.00013143]
84	[ 0.08267494 -0.03956415  0.00012659]
85	[ 0.08267883 -0.04182617  0.00012082]
86	[ 0.08268365 -0.04409225  0.00011626]
87	[ 0.0826862  -0.04636079  0.00011041]
88	[ 0.08269082 -0.04863257  0.00010633]
89	[ 0.08269209 -0.05090653  0.00010029]
90	[ 8.269661e-02 -5.318290e-02  9.692225e-05]
91	[ 8.2696699e-02 -5.5461302e-02  9.0477326e-05]
92	[ 8.2701147e-02 -5.7741277e-02  8.8163259e-05]
93	[ 8.2700253e-02 -6.0023271e-02  8.0966034e-05]
94	[ 8.2704559e-02 -6.2305983e-02  8.0175232e-05]
95	[ 8.2702994e-02 -6.4590856e-02  7.1707211e-05]
96	[ 8.270690e-02 -6.687557e-02  7.308854e-05]
97	[ 8.270520e-02 -6.916274e-02  6.263142e-05]
98	[ 8.270820e-02 -7.144884e-02  6.704721e-05]
99	[ 8.270718e-02 -7.373784e-02  5.367322e-05]
100	[ 8.270843e-02 -7.602486e-02  6.220328e-05]
101	[ 8.2709298e-02 -7.8315347e-02  4.4813718e-05]
102	[ 8.2707532e-02 -8.0602944e-02  5.8679718e-05]
103	[ 8.2711950e-02 -8.2894690e-02  3.6136116e-05]
104	[ 8.2705505e-02 -8.5182711e-02  5.6447236e-05]
105	[ 8.2715616e-02 -8.7475598e-02  2.7876631e-05]
106	[ 8.2702644e-02 -8.9764021e-02  5.4975368e-05]
107	[ 8.2720809e-02 -9.2058040e-02  2.0349196e-05]
108	[ 8.2699999e-02 -9.4346933e-02  5.2690648e-05]
109	[ 8.2728319e-02 -9.6642025e-02  1.3153547e-05]
110	[ 8.2700409e-02 -9.8708250e-02  4.6093093e-05]
111	[ 8.2738310e-02 -1.0077952e-01  5.0933068e-06]
112	[ 8.2706265e-02 -1.0284456e-01  2.6882211e-05]
113	[ 8.2749709e-02 -1.0491333e-01 -1.1229185e-05]
114	[ 8.2724459e-02 -1.0697331e-01 -1.9580531e-05]
115	[ 8.2758807e-02 -1.0903329e-01 -5.1455801e-05]
116	[ 0.08276196 -0.11107754 -0.00011755]
117	[ 0.08274927 -0.11311065 -0.00015473]
118	[ 0.08279891 -0.11511659 -0.00027961]
119	[ 0.08272426 -0.11705784 -0.00038483]
120	[ 0.08281197 -0.11902237 -0.00060107]
121	[ 0.0799692   0.12777777 -0.00034597]
122	[ 8.0150023e-02  1.2569353e-01 -4.9409704e-05]
123	[8.00497979e-02 1.23729892e-01 1.04668004e-04]
124	[0.08014048 0.12181766 0.00034131]
125	[0.08010826 0.11990092 0.00048621]
126	[0.08013432 0.11799902 0.00068342]
127	[0.08015072 0.11609079 0.00082995]
128	[0.08013777 0.11418785 0.00099088]
129	[0.08017159 0.11228237 0.00114146]
130	[0.08014181 0.11037703 0.00128253]
131	[0.08017927 0.10847238 0.00143642]
132	[0.08014517 0.10655829 0.00156899]
133	[0.08018032 0.10464596 0.00172553]
134	[0.08014804 0.10273129 0.00185476]
135	[0.0801783  0.10081882 0.00201224]
136	[0.08015064 0.09890418 0.00214122]
137	[0.0801752  0.09699166 0.0022986 ]
138	[0.080153   0.09507734 0.00242888]
139	[0.08017208 0.09316482 0.00258539]
140	[0.0801551  0.09125087 0.00271767]
141	[0.08016942 0.0893383  0.00287282]
142	[0.08015697 0.08742462 0.00300722]
143	[0.08016746 0.08551187 0.00316078]
144	[0.0801587  0.08359819 0.00329709]
145	[0.0801663  0.08168503 0.00344893]
146	[0.08016045 0.07977101 0.00358671]
147	[0.080166   0.07785711 0.00373672]
148	[0.08016241 0.07594227 0.00387541]
149	[0.08016661 0.0740272  0.00402343]
150	[0.08016478 0.07211097 0.00416236]
151	[0.0801682  0.07019415 0.00430814]
152	[0.08016779 0.06827583 0.00444654]
153	[0.08017087 0.06635658 0.00458972]
154	[0.08017166 0.06443538 0.00472674]
155	[0.08017471 0.06251285 0.00486681]
156	[0.08017658 0.06058783 0.00500154]
157	[0.08017987 0.05866107 0.00513783]
158	[0.08018276 0.05673116 0.00526926]
159	[0.08018647 0.05479907 0.00540099]
160	[0.08019039 0.05286311 0.00552803]
161	[0.08019464 0.05092445 0.00565425]
162	[0.08019961 0.04898115 0.00577575]
163	[0.08020452 0.04703458 0.0058954 ]
164	[0.08021059 0.04508254 0.00601011]
165	[0.0802162  0.04312664 0.00612205]
166	[0.0802234  0.04116442 0.00622868]
167	[0.08022974 0.03919768 0.00633167]
168	[0.08023809 0.03722379 0.00642891]
169	[0.08024517 0.03524469 0.00652168]
170	[0.08025468 0.03325764 0.00660819]
171	[0.08026247 0.03126469 0.00668949]
172	[0.08027311 0.02926306 0.00676398]
173	[0.08028156 0.02725483 0.00683256]
174	[0.08029327 0.02523729 0.00689379]
175	[0.08030232 0.0232125  0.00694848]
176	[0.080315   0.02117792 0.00699535]
177	[0.08032457 0.01913553 0.00703492]
178	[0.08033802 0.01708309 0.0070666 ]
179	[0.08034769 0.01502232 0.00709088]
180	[0.08036138 0.01295115 0.00710288]
181	[0.08037064 0.01087048 0.0071024 ]
182	[0.08038373 0.00877923 0.0070979 ]
183	[0.08039261 0.00667178 0.00709684]
184	[0.08040675 0.0045552  0.00709084]
185	[0.08041658 0.00242894 0.00707168]
186	[0.08043075 0.00029264 0.0070402 ]
187	[ 0.08044004 -0.0018532   0.00700113]
188	[ 0.08045372 -0.004008    0.00695433]
189	[ 0.08046246 -0.00617219  0.00689998]
190	[ 0.08047543 -0.00834472  0.00683806]
191	[ 0.08048348 -0.01052639  0.0067692 ]
192	[ 0.0804956  -0.01271562  0.00669334]
193	[ 0.0805029  -0.01491357  0.00661101]
194	[ 0.08051408 -0.01711825  0.00652238]
195	[ 0.08052056 -0.01933113  0.00642777]
196	[ 0.08053076 -0.0215499   0.00632758]
197	[ 0.08053639 -0.02377625  0.00622195]
198	[ 0.0805456  -0.02600766  0.00611149]
199	[ 0.08055033 -0.02824596  0.00599611]
200	[ 0.0805586  -0.03048854  0.00587668]
201	[ 0.08056239 -0.03273727  0.0057528 ]
202	[ 0.0805698  -0.03498957  0.00562568]
203	[ 0.08057264 -0.03724727  0.00549451]
204	[ 0.08057932 -0.03950788  0.00536095]
205	[ 0.08058118 -0.04177316  0.00522359]
206	[ 0.08058728 -0.04404078  0.00508476]
207	[ 0.08058816 -0.04631234  0.00494218]
208	[ 0.08059382 -0.04858576  0.00479925]
209	[ 0.08059373 -0.05086244  0.00465224]
210	[ 0.08059908 -0.05314057  0.00450632]
211	[ 0.08059809 -0.05542134  0.00435545]
212	[ 0.08060319 -0.0577032   0.00420767]
213	[ 0.08060145 -0.05998718  0.00405328]
