header
1	[ 0.01821847  0.02836967 -0.00012536]
2	[ 1.8242314e-02  2.7922500e-02 -7.6953111e-05]
3	[ 1.8221520e-02  2.7474333e-02 -5.4641150e-05]
4	[ 1.8237762e-02  2.7038965e-02 -2.7350685e-05]
5	[ 1.8230552e-02  2.6609126e-02 -2.1056170e-05]
6	[ 1.8236909e-02  2.6181636e-02 -5.8028345e-06]
7	[ 1.8238978e-02  2.5756888e-02 -3.6064635e-06]
8	[1.8238056e-02 2.5332378e-02 2.1130425e-06]
9	[1.8243399e-02 2.4909202e-02 3.8781150e-06]
10	[1.8239025e-02 2.4485618e-02 4.8152933e-06]
11	[1.8245166e-02 2.4062948e-02 6.9184666e-06]
12	[1.8239647e-02 2.3637958e-02 5.8139890e-06]
13	[1.8245624e-02 2.3213740e-02 8.3110535e-06]
14	[1.8240092e-02 2.2788763e-02 6.4236738e-06]
15	[1.8245408e-02 2.2364518e-02 9.2182618e-06]
16	[1.8240470e-02 2.1939551e-02 7.1682089e-06]
17	[1.8244922e-02 2.1515260e-02 1.0067057e-05]
18	[1.8240824e-02 2.1090327e-02 8.1624221e-06]
19	[1.8244384e-02 2.0665998e-02 1.0993039e-05]
20	[1.8241160e-02 2.0241106e-02 9.3851831e-06]
21	[1.8243911e-02 1.9816730e-02 1.2035921e-05]
22	[1.8241484e-02 1.9391863e-02 1.0788742e-05]
23	[1.8243561e-02 1.8967411e-02 1.3208259e-05]
24	[1.8241813e-02 1.8542519e-02 1.2334742e-05]
25	[1.8243367e-02 1.8117934e-02 1.4516270e-05]
26	[1.8242175e-02 1.7692951e-02 1.4000055e-05]
27	[1.8243354e-02 1.7268157e-02 1.5964268e-05]
28	[1.8242607e-02 1.6842982e-02 1.5773287e-05]
29	[1.8243540e-02 1.6417870e-02 1.7554517e-05]
30	[1.8243151e-02 1.5992386e-02 1.7649672e-05]
31	[1.8243952e-02 1.5566828e-02 1.9286266e-05]
32	[1.8243853e-02 1.5140885e-02 1.9626803e-05]
33	[1.8244615e-02 1.4714721e-02 2.1154978e-05]
34	[1.8244760e-02 1.4288143e-02 2.1701380e-05]
35	[1.8245555e-02 1.3861190e-02 2.3151601e-05]
36	[1.8245921e-02 1.3433773e-02 2.3866856e-05]
37	[1.82468090e-02 1.30058145e-02 2.52620139e-05]
38	[1.8247375e-02 1.2577330e-02 2.6111684e-05]
39	[1.8248407e-02 1.2148126e-02 2.7466351e-05]
40	[1.8249171e-02 1.1718314e-02 2.8417995e-05]
41	[1.8250383e-02 1.1287599e-02 2.9738438e-05]
42	[1.8251343e-02 1.0856178e-02 3.0760806e-05]
43	[1.8252766e-02 1.0423661e-02 3.2045366e-05]
44	[1.825392e-02 9.990329e-03 3.310756e-05]
45	[1.8255580e-02 9.5557058e-03 3.4347344e-05]
46	[1.825693e-02 9.120144e-03 3.541810e-05]
47	[1.8258840e-02 8.6830985e-03 3.6597794e-05]
48	[1.8260384e-02 8.2449811e-03 3.7644841e-05]
49	[1.8262550e-02 7.8051933e-03 3.8743310e-05]
50	[1.8264282e-02 7.3641958e-03 3.9732535e-05]
51	[1.8266704e-02 6.9213565e-03 4.0722411e-05]
52	[1.8268613e-02 6.4771664e-03 4.1616273e-05]
53	[1.827128e-02 6.030986e-03 4.246079e-05]
54	[1.8273352e-02 5.5833175e-03 4.3214477e-05]
55	[1.8276248e-02 5.1335455e-03 4.3862663e-05]
56	[1.8278461e-02 4.6821628e-03 4.4404445e-05]
57	[1.8281557e-02 4.2286026e-03 4.4813441e-05]
58	[1.8283881e-02 3.7733642e-03 4.4975193e-05]
59	[1.8287079e-02 3.3159407e-03 4.4890090e-05]
60	[1.8289305e-02 2.8566311e-03 4.5644672e-05]
61	[1.8292418e-02 2.3950236e-03 4.7539397e-05]
62	[1.8294679e-02 1.9314833e-03 4.8781243e-05]
63	[1.8297957e-02 1.4638784e-03 4.7714213e-05]
64	[1.8300239e-02 9.9405251e-04 4.5978868e-05]
65	[1.8303491e-02 5.2205694e-04 4.5207467e-05]
66	[1.8305818e-02 4.8104197e-05 4.5189456e-05]
67	[ 1.8309059e-02 -4.2780361e-04  4.4871376e-05]
68	[ 1.8311286e-02 -9.0574083e-04  4.4420645e-05]
69	[ 1.8314356e-02 -1.3855541e-03  4.3778906e-05]
70	[ 1.8316455e-02 -1.8673773e-03  4.3136202e-05]
71	[ 1.8319322e-02 -2.3509248e-03  4.2290041e-05]
72	[ 1.8321274e-02 -2.8364249e-03  4.1481235e-05]
73	[ 1.8323904e-02 -3.3234779e-03  4.0489966e-05]
74	[ 1.8325703e-02 -3.8123904e-03  3.9557392e-05]
75	[ 1.8328067e-02 -4.3026777e-03  3.8457409e-05]
76	[ 1.8329710e-02 -4.7947024e-03  3.7436395e-05]
77	[ 1.833179e-02 -5.287926e-03  3.625881e-05]
78	[ 1.8333284e-02 -5.7827444e-03  3.5180230e-05]
79	[ 1.8335067e-02 -6.2785936e-03  3.3951757e-05]
80	[ 1.8336421e-02 -6.7758784e-03  3.2844822e-05]
81	[ 1.8337898e-02 -7.2740419e-03  3.1586867e-05]
82	[ 1.8339135e-02 -7.7734697e-03  3.0480431e-05]
83	[ 1.8340304e-02 -8.2736416e-03  2.9207449e-05]
84	[ 1.8341444e-02 -8.7749017e-03  2.8131437e-05]
85	[ 1.8342311e-02 -9.2767933e-03  2.6848542e-05]
86	[ 1.8343380e-02 -9.7795893e-03  2.5836467e-05]
87	[ 1.8343946e-02 -1.0282930e-02  2.4536082e-05]
88	[ 1.83449741e-02 -1.07869925e-02  2.36289197e-05]
89	[ 1.8345255e-02 -1.1291537e-02  2.2286396e-05]
90	[ 1.8346259e-02 -1.1796619e-02  2.1538277e-05]
91	[ 1.8346280e-02 -1.2302151e-02  2.0106072e-05]
92	[ 1.8347269e-02 -1.2808033e-02  1.9591835e-05]
93	[ 1.83470678e-02 -1.33143645e-02  1.79924518e-05]
94	[ 1.8348025e-02 -1.3820856e-02  1.7816719e-05]
95	[ 1.8347679e-02 -1.4327827e-02  1.5934935e-05]
96	[ 1.8348547e-02 -1.4834763e-02  1.6241898e-05]
97	[ 1.8348169e-02 -1.5342243e-02  1.3918094e-05]
98	[ 1.83488354e-02 -1.58494879e-02  1.48993795e-05]
99	[ 1.8348610e-02 -1.6357375e-02  1.1927382e-05]
100	[ 1.8348888e-02 -1.6864823e-02  1.3822951e-05]
101	[ 1.8349079e-02 -1.7373042e-02  9.9586032e-06]
102	[ 1.8348686e-02 -1.7880619e-02  1.3039938e-05]
103	[ 1.8349668e-02 -1.8389115e-02  8.0302480e-06]
104	[ 1.8348237e-02 -1.8896786e-02  1.2543830e-05]
105	[ 1.8350484e-02 -1.9405538e-02  6.1948072e-06]
106	[ 1.83476023e-02 -1.99132971e-02  1.22167485e-05]
107	[ 1.8351637e-02 -2.0422300e-02  4.5220436e-06]
108	[ 1.8347014e-02 -2.0930164e-02  1.1709033e-05]
109	[ 1.8353308e-02 -2.1439407e-02  2.9230105e-06]
110	[ 1.8347103e-02 -2.1897865e-02  1.0242909e-05]
111	[ 1.8355526e-02 -2.2357445e-02  1.1318459e-06]
112	[ 1.8348405e-02 -2.2815641e-02  5.9738250e-06]
113	[ 1.8358059e-02 -2.3274666e-02 -2.4953745e-06]
114	[ 1.8352449e-02 -2.3731735e-02 -4.3512291e-06]
115	[ 1.8360082e-02 -2.4188805e-02 -1.1434623e-05]
116	[ 1.8360782e-02 -2.4642382e-02 -2.6122503e-05]
117	[ 1.8357962e-02 -2.5093481e-02 -3.4383818e-05]
118	[ 1.8368993e-02 -2.5538543e-02 -6.2134612e-05]
119	[ 1.8352404e-02 -2.5969230e-02 -8.5517138e-05]
120	[ 0.01837189 -0.02640509 -0.00013357]
121	[ 1.7740943e-02  2.8347764e-02 -7.6882796e-05]
122	[ 1.7781125e-02  2.7885376e-02 -1.0979935e-05]
123	[1.7758852e-02 2.7449783e-02 2.3259556e-05]
124	[1.7779004e-02 2.7025616e-02 7.5847202e-05]
125	[0.01777184 0.02660044 0.00010805]
126	[0.01777764 0.02617857 0.00015187]
127	[0.01778128 0.0257553  0.00018443]
128	[0.0177784  0.02533319 0.0002202 ]
129	[0.01778592 0.02491052 0.00025366]
130	[0.0177793  0.02448789 0.00028501]
131	[0.01778762 0.02406541 0.00031921]
132	[0.01778005 0.02364083 0.00034866]
133	[0.01778786 0.02321664 0.00038345]
134	[0.01778068 0.02279194 0.00041217]
135	[0.01778741 0.02236772 0.00044717]
136	[0.01778126 0.02194302 0.00047583]
137	[0.01778672 0.02151879 0.0005108 ]
138	[0.01778179 0.02109416 0.00053975]
139	[0.01778602 0.02066993 0.00057453]
140	[0.01778225 0.02024539 0.00060393]
141	[0.01778543 0.01982115 0.00063841]
142	[0.01778267 0.01939666 0.00066827]
143	[0.017785   0.01897238 0.0007024 ]
144	[0.01778305 0.01854789 0.00073269]
145	[0.01778474 0.01812352 0.00076643]
146	[0.01778344 0.01769896 0.00079705]
147	[0.01778467 0.01727443 0.00083038]
148	[0.01778388 0.01684968 0.0008612 ]
149	[0.01778481 0.01642489 0.0008941 ]
150	[0.0177844  0.01599983 0.00092497]
151	[0.01778516 0.01557465 0.00095737]
152	[0.01778507 0.01514913 0.00098812]
153	[0.01778576 0.01472341 0.00101994]
154	[0.01778593 0.01429725 0.00105039]
155	[0.01778661 0.0138708  0.00108151]
156	[0.01778703 0.01344379 0.00111145]
157	[0.01778776 0.0130164  0.00114174]
158	[0.0177884  0.01258831 0.00117095]
159	[0.01778922 0.01215973 0.00120022]
160	[0.01779009 0.01173029 0.00122845]
161	[0.01779104 0.01130025 0.0012565 ]
162	[0.01779214 0.01086918 0.0012835 ]
163	[0.01779324 0.01043739 0.00131009]
164	[0.01779458 0.01000438 0.00133558]
165	[0.01779583 0.00957051 0.00136046]
166	[0.01779743 0.00913524 0.00138415]
167	[0.01779884 0.00869896 0.00140704]
168	[0.0178007  0.00826109 0.00142865]
169	[0.01780227 0.00782207 0.00144926]
170	[0.01780438 0.00738128 0.00146849]
171	[0.01780611 0.00693918 0.00148655]
172	[0.01780848 0.00649514 0.00150311]
173	[0.01781036 0.00604965 0.00151835]
174	[0.01781296 0.00560208 0.00153195]
175	[0.01781497 0.0051529  0.00154411]
176	[0.01781779 0.00470155 0.00155452]
177	[0.01781991 0.00424846 0.00156332]
178	[0.0178229  0.00379314 0.00157036]
179	[0.01782505 0.00333597 0.00157575]
180	[0.01782809 0.00287648 0.00157842]
181	[0.01783015 0.00241489 0.00157831]
182	[0.01783306 0.00195094 0.00157731]
183	[0.01783503 0.0014834  0.00157708]
184	[0.01783817 0.00101382 0.00157574]
185	[0.01784036 0.0005421  0.00157148]
186	[1.7843507e-02 6.8146146e-05 1.5644889e-03]
187	[ 0.01784557 -0.00040793  0.00155581]
188	[ 0.01784861 -0.00088599  0.00154541]
189	[ 0.01785056 -0.00136615  0.00153333]
190	[ 0.01785344 -0.00184815  0.00151957]
191	[ 0.01785523 -0.00233219  0.00150427]
192	[ 0.01785792 -0.00281791  0.00148741]
193	[ 0.01785954 -0.00330556  0.00146911]
194	[ 0.01786203 -0.00379471  0.00144942]
195	[ 0.01786347 -0.00428568  0.00142839]
196	[ 0.01786573 -0.00477797  0.00140613]
197	[ 0.01786698 -0.00527193  0.00138266]
198	[ 0.01786903 -0.00576702  0.00135811]
199	[ 0.01787008 -0.00626364  0.00133247]
200	[ 0.01787192 -0.00676121  0.00130593]
201	[ 0.01787276 -0.00726015  0.0012784 ]
202	[ 0.01787441 -0.00775988  0.00125015]
203	[ 0.01787504 -0.00826082  0.001221  ]
204	[ 0.01787652 -0.0087624   0.00119132]
205	[ 0.01787694 -0.00926501  0.0011608 ]
206	[ 0.01787829 -0.00976815  0.00112995]
207	[ 0.01787849 -0.01027216  0.00109826]
208	[ 0.01787974 -0.01077659  0.0010665 ]
209	[ 0.01787973 -0.01128174  0.00103383]
210	[ 0.01788091 -0.01178721  0.0010014 ]
211	[ 0.01788069 -0.01229327  0.00096788]
212	[ 0.01788183 -0.01279957  0.00093504]
213	[ 0.01788144 -0.01330634  0.00090073]
214	[ 0.01788251 -0.01381329  0.00086774]
215	[ 0.01788202 -0.01432061  0.00083265]
216	[ 0.01788296 -0.01482803  0.0007998 ]
217	[ 0.0178825  -0.01533576  0.00076385]
218	[ 0.01788319 -0.01584353  0.00073147]
219	[ 0.01788296 -0.01635158  0.0006945 ]
220	[ 0.01788316 -0.01685958  0.00066296]
221	[ 0.01788348 -0.01736786  0.00062474]
222	[ 0.01788284 -0.017876    0.00059444]
223	[ 0.01788417 -0.01838448  0.00055467]
224	[ 0.01788222 -0.01889271  0.00052595]
225	[ 0.01788516 -0.01940137  0.00048441]
226	[ 0.01788133 -0.01990967  0.00045742]
227	[ 0.01788656 -0.0204185   0.00041405]
228	[ 0.0178804  -0.02092693  0.00038843]
229	[ 0.0178885  -0.02143589  0.00034358]
230	[ 0.01788002 -0.02189487  0.00032145]
231	[ 0.01789095 -0.02235436  0.00027955]
232	[ 0.01788109 -0.02281372  0.00025508]
233	[ 0.01789355 -0.02327299  0.0002144 ]
234	[ 0.01788529 -0.02373287  0.00018355]
235	[ 0.01789537 -0.02419128  0.00014611]
236	[ 0.01789463 -0.02465135  0.00010402]
237	[ 1.7893232e-02 -2.5107738e-02  7.0811962e-05]
238	[ 1.7907225e-02 -2.5565162e-02  1.8579070e-05]
239	[ 1.7890992e-02 -2.6010798e-02 -1.3995821e-05]
240	[ 1.7924931e-02 -2.6428580e-02 -8.0643185e-05]
241	[ 1.7265810e-02  2.8366996e-02 -5.4937846e-05]
242	[1.7292244e-02 2.7905565e-02 2.2444097e-05]
243	[1.7268831e-02 2.7471680e-02 8.8215056e-05]
244	[0.01728678 0.02703546 0.00016827]
245	[0.01727821 0.02660947 0.00023256]
246	[0.01728468 0.0261818  0.0003073 ]
247	[0.01728623 0.02575743 0.00037154]
248	[0.01728495 0.02533309 0.00043924]
249	[0.01729072 0.02490927 0.00050403]
250	[0.01728559 0.0244862  0.0005674 ]
251	[0.01729262 0.0240626  0.00063268]
252	[0.01728616 0.02363834 0.00069417]
253	[0.01729306 0.02321314 0.00076007]
254	[0.01728665 0.02278894 0.00082073]
255	[0.01729275 0.02236381 0.00088688]
256	[0.01728708 0.02193956 0.00094741]
257	[0.01729213 0.02151452 0.00101363]
258	[0.01728749 0.0210902  0.00107441]
259	[0.01729146 0.02066528 0.00114055]
260	[0.01728787 0.02024089 0.00120176]
261	[0.01729089 0.01981605 0.00126769]
262	[0.01728824 0.01939159 0.00132933]
263	[0.0172905  0.01896678 0.00139495]
264	[0.01728864 0.01854221 0.00145697]
265	[0.01729032 0.01811737 0.00152219]
266	[0.01728911 0.01769264 0.00158443]
267	[0.01729041 0.01726766 0.00164916]
268	[0.01728971 0.0168427  0.00171143]
269	[0.01729078 0.01641747 0.00177555]
270	[0.01729051 0.01599217 0.00183761]
271	[0.0172915  0.01556655 0.00190093]
272	[0.01729158 0.01514076 0.0019625 ]
273	[0.01729258 0.01471457 0.00202483]
274	[0.01729298 0.01428814 0.00208557]
275	[0.0172941  0.0138612  0.00214663]
276	[0.01729479 0.01343393 0.0022062 ]
277	[0.01729609 0.01300602 0.00226566]
278	[0.01729707 0.01257767 0.00232364]
279	[0.01729861 0.01214855 0.00238113]
280	[0.01729989 0.01171887 0.00243707]
281	[0.01730172 0.01128826 0.00249216]
282	[0.01730331 0.01085698 0.00254557]
283	[0.01730546 0.01042458 0.00259779]
284	[0.01730736 0.00999139 0.00264815]
285	[0.01730987 0.00955691 0.00269698]
286	[0.01731209 0.00912149 0.00274375]
287	[0.01731497 0.00868459 0.00278864]
288	[0.01731751 0.00824661 0.00283125]
289	[0.01732077 0.00780698 0.00287166]
290	[0.01732362 0.00736611 0.00290955]
291	[0.01732725 0.00692343 0.00294493]
292	[0.01733039 0.00647936 0.00297756]
293	[0.01733439 0.00603333 0.00300737]
294	[0.01733779 0.00558577 0.00303422]
295	[0.01734211 0.00513613 0.00305799]
296	[0.01734574 0.00468483 0.00307859]
297	[0.01735033 0.00423137 0.00309592]
298	[0.01735411 0.00377615 0.00310985]
299	[0.01735887 0.0033187  0.00312027]
300	[0.01736263 0.00285947 0.00312823]
301	[0.01736739 0.0023982  0.00313392]
302	[0.01737125 0.00193486 0.00313544]
303	[0.01737618 0.00146708 0.00313099]
304	[0.01738    0.00099696 0.00312241]
305	[0.01738484 0.00052489 0.00311146]
306	[1.7388662e-02 5.0947881e-05 3.0979922e-03]
307	[ 0.01739346 -0.000425    0.00308089]
308	[ 0.01739713 -0.00090302  0.00306045]
