header
1	[ 0.04555484  0.07093747 -0.0003134 ]
2	[ 0.04561444  0.06981934 -0.00019238]
3	[ 0.04556245  0.0686987  -0.0001366 ]
4	[ 4.5603059e-02  6.7610070e-02 -6.8376714e-05]
5	[ 4.5585036e-02  6.6535257e-02 -5.2640429e-05]
6	[ 4.5600928e-02  6.5466307e-02 -1.4507086e-05]
7	[ 4.5606103e-02  6.4404219e-02 -9.0161584e-06]
8	[4.5603797e-02 6.3342735e-02 5.2826063e-06]
9	[4.5617148e-02 6.2284574e-02 9.6952872e-06]
10	[4.5606218e-02 6.1225396e-02 1.2038233e-05]
11	[4.5621574e-02 6.0168505e-02 1.7296166e-05]
12	[4.5607772e-02 5.9105810e-02 1.4534972e-05]
13	[4.5622718e-02 5.8045045e-02 2.0777634e-05]
14	[4.5608886e-02 5.6982387e-02 1.6059184e-05]
15	[4.5622174e-02 5.5921555e-02 2.3045655e-05]
16	[4.5609832e-02 5.4858919e-02 1.7920522e-05]
17	[4.5620959e-02 5.3797971e-02 2.5167641e-05]
18	[4.5610715e-02 5.2735422e-02 2.0406056e-05]
19	[4.5619618e-02 5.1674381e-02 2.7482598e-05]
20	[4.5611553e-02 5.0611932e-02 2.3462959e-05]
21	[4.5618434e-02 4.9550775e-02 3.0089803e-05]
22	[4.5612365e-02 4.8488390e-02 2.6971855e-05]
23	[4.5617558e-02 4.7427040e-02 3.3020646e-05]
24	[4.5613188e-02 4.6364594e-02 3.0836854e-05]
25	[4.5617074e-02 4.5302913e-02 3.6290676e-05]
26	[4.5614094e-02 4.4240236e-02 3.5000139e-05]
27	[4.5617040e-02 4.3178029e-02 3.9910672e-05]
28	[4.5615174e-02 4.2114876e-02 3.9433216e-05]
29	[4.5617506e-02 4.1051880e-02 4.3886292e-05]
30	[4.5616534e-02 3.9987952e-02 4.4124183e-05]
31	[4.5618534e-02 3.8923837e-02 4.8215665e-05]
32	[4.5618288e-02 3.7858758e-02 4.9067006e-05]
33	[4.5620192e-02 3.6793131e-02 5.2887444e-05]
34	[4.5620557e-02 3.5726469e-02 5.4253451e-05]
35	[4.5622543e-02 3.4658868e-02 5.7878999e-05]
36	[4.5623455e-02 3.3590108e-02 5.9667142e-05]
37	[4.5625679e-02 3.2519992e-02 6.3155036e-05]
38	[4.5627095e-02 3.1448562e-02 6.5279208e-05]
39	[4.5629673e-02 3.0375335e-02 6.8665875e-05]
40	[4.5631580e-02 2.9300585e-02 7.1044989e-05]
41	[4.5634612e-02 2.8223582e-02 7.4346091e-05]
42	[4.5637012e-02 2.7144808e-02 7.6902019e-05]
43	[4.5640573e-02 2.6063301e-02 8.0113416e-05]
44	[4.5643460e-02 2.4979752e-02 8.2768900e-05]
45	[4.5647606e-02 2.3892976e-02 8.5868363e-05]
46	[4.5650985e-02 2.2803852e-02 8.8545246e-05]
47	[4.5655753e-02 2.1711020e-02 9.1494483e-05]
48	[4.5659617e-02 2.0615509e-02 9.4112103e-05]
49	[4.5665029e-02 1.9515820e-02 9.6858275e-05]
50	[4.5669362e-02 1.8413110e-02 9.9331330e-05]
51	[0.04567541 0.01730579 0.00010181]
52	[0.04568019 0.0161951  0.00010404]
53	[0.04568686 0.01507943 0.00010615]
54	[0.04569203 0.01396004 0.00010804]
55	[0.04569928 0.01283539 0.00010966]
56	[0.04570481 0.01170672 0.00011101]
57	[0.04571255 0.0105726  0.00011203]
58	[0.04571836 0.00943428 0.00011244]
59	[0.04572636 0.00829051 0.00011223]
60	[0.04573192 0.00714201 0.00011411]
61	[0.0457397  0.00598778 0.00011885]
62	[0.04574535 0.00482871 0.00012195]
63	[0.04575355 0.00365948 0.00011929]
64	[0.04575925 0.00248469 0.00011495]
65	[0.04576739 0.00130449 0.00011302]
66	[0.0457732  0.00011938 0.00011297]
67	[ 0.0457813  -0.0010706   0.00011218]
68	[ 0.04578687 -0.00226567  0.00011105]
69	[ 0.04579455 -0.00346542  0.00010945]
70	[ 0.0457998  -0.0046702   0.00010784]
71	[ 0.04580696 -0.00587928  0.00010573]
72	[ 0.04581184 -0.00709325  0.0001037 ]
73	[ 0.04581841 -0.0083111   0.00010122]
74	[ 4.582291e-02 -9.533605e-03  9.889348e-05]
75	[ 4.5828823e-02 -1.0759542e-02  9.6143529e-05]
76	[ 4.5832932e-02 -1.1989824e-02  9.3590985e-05]
77	[ 4.5838133e-02 -1.3223101e-02  9.0647030e-05]
78	[ 4.5841865e-02 -1.4460366e-02  8.7950575e-05]
79	[ 4.5846321e-02 -1.5700208e-02  8.4879393e-05]
80	[ 4.5849711e-02 -1.6943639e-02  8.2112056e-05]
81	[ 4.5853402e-02 -1.8189266e-02  7.8967169e-05]
82	[ 4.5856491e-02 -1.9438056e-02  7.6201075e-05]
83	[ 4.5859419e-02 -2.0688705e-02  7.3018622e-05]
84	[ 4.5862265e-02 -2.1942075e-02  7.0328591e-05]
85	[ 4.5864429e-02 -2.3197021e-02  6.7121357e-05]
86	[ 4.5867104e-02 -2.4454232e-02  6.4591171e-05]
87	[ 4.5868523e-02 -2.5712803e-02  6.1340208e-05]
88	[ 4.5871090e-02 -2.6973177e-02  5.9072299e-05]
89	[ 4.5871794e-02 -2.8234759e-02  5.5715987e-05]
90	[ 4.5874305e-02 -2.9497681e-02  5.3845695e-05]
91	[ 4.5874353e-02 -3.0761732e-02  5.0265182e-05]
92	[ 4.5876827e-02 -3.2026656e-02  4.8979586e-05]
93	[ 4.5876328e-02 -3.3292703e-02  4.4981130e-05]
94	[ 4.5878720e-02 -3.4559149e-02  4.4541797e-05]
95	[ 4.5877852e-02 -3.5826799e-02  3.9837338e-05]
96	[ 4.5880023e-02 -3.7094355e-02  4.0604744e-05]
97	[ 4.5879077e-02 -3.8363274e-02  3.4795234e-05]
98	[ 4.5880746e-02 -3.9631605e-02  3.7248450e-05]
99	[ 4.5880180e-02 -4.0901542e-02  2.9818453e-05]
100	[ 4.5880873e-02 -4.2170379e-02  3.4557379e-05]
101	[ 4.5881353e-02 -4.3441147e-02  2.4896510e-05]
102	[ 4.5880374e-02 -4.4710308e-02  3.2599844e-05]
103	[ 4.5882825e-02 -4.5981772e-02  2.0075620e-05]
104	[ 4.5879249e-02 -4.7251165e-02  3.1359574e-05]
105	[ 4.5884866e-02 -4.8523266e-02  1.5487018e-05]
106	[ 4.5877662e-02 -4.9792882e-02  3.0541873e-05]
107	[ 4.5887746e-02 -5.1065609e-02  1.1305109e-05]
108	[ 4.5876190e-02 -5.2335490e-02  2.9272582e-05]
109	[ 4.5891922e-02 -5.3608812e-02  7.3075262e-06]
110	[ 4.5876414e-02 -5.4755159e-02  2.5607274e-05]
111	[ 4.5897473e-02 -5.5904306e-02  2.8296147e-06]
112	[ 4.58796695e-02 -5.70499897e-02  1.49345615e-05]
113	[ 4.5903806e-02 -5.8197752e-02 -6.2384361e-06]
114	[ 4.5889776e-02 -5.9340622e-02 -1.0878073e-05]
115	[ 4.5908861e-02 -6.0483497e-02 -2.8586557e-05]
116	[ 4.5910612e-02 -6.1617635e-02 -6.5306260e-05]
117	[ 4.5903560e-02 -6.2745579e-02 -8.5959546e-05]
118	[ 0.04593114 -0.06385843 -0.00015534]
119	[ 0.04588966 -0.06493535 -0.00021379]
120	[ 0.04593839 -0.06602519 -0.00033393]
121	[ 0.04436079  0.07088272 -0.00019221]
122	[ 4.4461250e-02  6.9726527e-02 -2.7449836e-05]
123	[4.440557e-02 6.863733e-02 5.814889e-05]
124	[0.04445595 0.06757669 0.00018962]
125	[0.04443805 0.06651355 0.00027012]
126	[0.04445253 0.06545866 0.00037968]
127	[0.04446164 0.06440024 0.00046108]
128	[0.04445444 0.06334477 0.00055049]
129	[0.04447323 0.06228788 0.00063415]
130	[0.04445669 0.06123107 0.00071252]
